Date,AAPL,MSFT,GOOGL,AMZN,JPM,JNJ,PG,XOM,NVDA,KO,DIS,WMT,TLT,GLD,SPY
2025-07-16,209.3295440673828,501.6133117675781,182.44952392578125,223.19000244140625,280.4547119140625,160.7631378173828,148.32411193847656,108.76304626464844,171.14205932617188,67.36224365234375,118.10974884033203,94.3610610961914,81.419677734375,308.260009765625,617.3792724609375
2025-07-17,209.1901092529297,507.6451416015625,183.05776977539062,223.8800048828125,284.4580993652344,159.0070343017578,150.1476593017578,108.21065521240234,172.76988220214844,68.64588928222656,120.46562957763672,94.30155181884766,81.40052795410156,307.5899963378906,621.1574096679688
2025-07-18,210.34552001953125,506.0082092285156,184.5335693359375,226.1300048828125,285.8023681640625,159.70948791503906,150.6693115234375,104.4408187866211,172.18067932128906,67.92627716064453,119.6869125366211,94.26189422607422,81.52486419677734,308.3900146484375,620.702392578125
2025-07-21,211.64036560058594,506.0181579589844,189.5592498779297,229.3000030517578,285.50799560546875,160.35340881347656,150.60130310058594,104.7121810913086,171.1520538330078,68.14022064208984,119.11518859863281,94.87675476074219,82.25174713134766,313.1300048828125,621.8794555664062
2025-07-22,213.55279541015625,501.26611328125,190.7957000732422,227.47000122070312,285.95941162109375,163.83636474609375,153.79733276367188,105.1870346069336,166.80783081054688,67.74150848388672,119.33204650878906,95.05526733398438,82.74906921386719,316.1000061035156,621.9684448242188
2025-07-23,213.30377197265625,501.861328125,189.68887329101562,228.2899932861328,291.1893310546875,164.97784423828125,153.7584686279297,106.53409576416016,170.55284118652344,67.2552719116211,121.18521881103516,94.88667297363281,82.28999328613281,312.17999267578125,627.2598266601562
2025-07-24,212.91531372070312,506.8316650390625,191.6233367919922,232.22999572753906,290.9832458496094,165.4266357421875,154.2733154296875,107.3675308227539,173.50892639160156,67.19692993164062,120.20934295654297,95.79904174804688,82.14653778076172,310.2699890136719,627.4674072265625
2025-07-25,213.03485107421875,509.63922119140625,192.6304473876953,231.44000244140625,293.014404296875,164.1973419189453,153.77789306640625,106.98957824707031,173.2692413330078,67.26499938964844,119.73619842529297,96.66181945800781,82.66300201416016,307.3999938964844,630.1181030273438
2025-07-28,213.2041778564453,508.4388427734375,192.0321807861328,232.7899932861328,292.6807861328125,162.16806030273438,152.62188720703125,107.99745178222656,176.51490783691406,66.21473693847656,118.65190124511719,96.8006591796875,82.12739562988281,305.4100036621094,629.9598999023438
2025-07-29,210.43515014648438,508.50823974609375,195.1931610107422,231.00999450683594,291.464111328125,164.01197814941406,152.1361846923828,109.3929672241211,175.2765350341797,67.46920776367188,118.1984634399414,97.51470184326172,83.51419830322266,306.25,628.2982788085938
2025-07-30,208.2239227294922,509.1729431152344,195.97093200683594,230.19000244140625,294.0054931640625,163.1826934814453,148.51272583007812,108.44324493408203,179.03155517578125,66.85657501220703,117.83374786376953,96.78083038330078,83.08381652832031,300.9599914550781,627.5070190429688
2025-07-31,206.7498016357422,529.2723999023438,191.35409545898438,234.11000061035156,290.6790771484375,160.72412109375,146.1715850830078,108.19126892089844,177.6334228515625,66.02025604248047,117.40988159179688,97.1676025390625,83.13163757324219,302.9599914550781,625.1531372070312
2025-08-01,201.58029174804688,519.956787109375,188.59197998046875,214.75,283.93804931640625,163.25100708007812,146.34642028808594,106.25305938720703,173.4889373779297,66.96353912353516,114.92584991455078,97.67337036132812,84.3134994506836,309.1099853515625,614.9066162109375
2025-08-04,202.5464630126953,531.3955078125,194.4851837158203,211.64999389648438,288.7362976074219,166.87054443359375,146.4532928466797,104.05318450927734,179.76058959960938,67.060791015625,117.64645385742188,98.76424407958984,84.54389953613281,310.9100036621094,624.2530517578125
2025-08-05,202.11814880371094,523.5679321289062,194.11622619628906,213.75,285.9005126953125,166.57789611816406,146.21041870117188,103.92720031738281,178.02288818359375,67.1483154296875,116.63116455078125,98.48656463623047,84.80313110351562,311.1600036621094,621.088134765625
2025-08-06,212.40733337402344,520.7802124023438,195.53219604492188,222.30999755859375,285.8808898925781,166.4315185546875,148.49330139160156,103.2197494506836,179.1813507080078,67.59563446044922,113.52611541748047,102.50299072265625,84.3134994506836,310.5,625.845458984375
2025-08-07,219.16053771972656,516.7127685546875,195.9609832763672,223.1300048828125,281.5536804199219,167.34860229492188,149.10531616210938,102.67704772949219,180.52955627441406,68.49031066894531,111.26880645751953,102.26498413085938,84.16947937011719,313.1199951171875,625.3212280273438
2025-08-08,228.4437255859375,517.9031372070312,200.84701538085938,222.69000244140625,283.3395080566406,169.10472106933594,149.12472534179688,103.50079345703125,182.4569854736328,68.40277099609375,110.82523345947266,102.86992645263672,83.80464172363281,313.04998779296875,630.1972045898438
2025-08-11,226.53909301757812,517.6353759765625,200.42822265625,221.3000030517578,284.1244812011719,169.58279418945312,150.55271911621094,102.56074523925781,181.81784057617188,68.8014907836914,110.94351959228516,103.06826782226562,83.90065002441406,308.54998779296875,628.9509887695312
2025-08-12,229.0021209716797,525.046142578125,202.76156616210938,221.47000122070312,287.3527526855469,168.56813049316406,150.65960693359375,102.85148620605469,182.9163818359375,68.76258850097656,112.0968246459961,102.7608413696289,83.47823333740234,308.2699890136719,635.6467895507812
2025-08-13,232.6717529296875,516.454833984375,201.38548278808594,224.55999755859375,285.0762939453125,170.16818237304688,150.970458984375,104.27606964111328,181.3484649658203,68.51946258544922,114.97514343261719,100.15263366699219,84.16947937011719,309.2099914550781,637.82275390625
2025-08-14,232.12330627441406,518.3397216796875,202.36270141601562,230.97999572753906,288.63812255859375,170.46084594726562,149.34817504882812,104.0628662109375,181.77789306640625,67.63453674316406,114.64984130859375,100.01380157470703,83.5454330444336,307.25,637.882080078125
2025-08-15,230.93667602539062,516.0480346679688,203.31997680664062,231.02999877929688,285.03704833984375,172.33404541015625,149.95046997070312,104.16068267822266,180.20997619628906,67.99433898925781,113.74298095703125,99.40248107910156,82.95018768310547,307.42999267578125,636.388671875
